3520400,Ilhabela,São Paulo,Brasil,17,09/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,1.15 km/h,rain,Sim
3520400,Ilhabela,São Paulo,Brasil,17,10/09,21:12,Tempo nublado,06:09 am,05:51 pm,1.15 km/h,cloudly_day,Não
3520400,Ilhabela,São Paulo,Brasil,17,11/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,1.15 km/h,rain,Sim
3520400,Ilhabela,São Paulo,Brasil,17,12/09,21:12,Chuvas esparsas,06:09 am,05:51 pm,1.15 km/h,rain,Sim
3520400,Ilhabela,São Paulo,Brasil,17,13/09,21:12,Chuva,06:09 am,05:51 pm,1.15 km/h,rain,Sim
3524402,Jacareí,São Paulo,Brasil,13,04/09,21:12,Chuvas esparsas,06:11 am,05:54 pm,2.49 km/h,rain,Sim
3524402,Jacareí,São Paulo,Brasil,13,05/09,21:12,Tempo nublado,06:11 am,05:54 pm,2.49 km/h,cloudly_day,Não
3524402,Jacareí,São Paulo,Brasil,13,06/09,21:12,Chuvas esparsas,06:11 am,05:54 pm,2.49 km/h,rain,Sim
3524402,Jacareí,São Paulo,Brasil,13,07/09,21:12,Chuva,06:11 am,05:54 pm,2.49 km/h,rain,Sim
3524402,Jacareí,São Paulo,Brasil,13,08/09,21:12,Chuva,06:11 am,05:54 pm,2.49 km/h,rain,Sim
3524402,Jacareí,São Paulo,Brasil,13,09/09,21:12,Tempo limpo,06:11 am,05:54 pm,2.49 km/h,clear_day,Não
3524402,Jacareí,São Paulo,Brasil,13,10/09,21:12,Tempo nublado,06:11 am,05:54 pm,2.49 km/h,cloudly_day,Não
3524402,Jacareí,São Paulo,Brasil,13,11/09,21:12,Chuvas esparsas,06:11 am,05:54 pm,2.49 km/h,rain,Sim
3524402,Jacareí,São Paulo,Brasil,13,12/09,21:12,Chuvas esparsas,06:11 am,05:54 pm,2.49 km/h,rain,Sim
3524402,Jacareí,São Paulo,Brasil,13,13/09,21:12,Chuvas esparsas,06:11 am,05:54 pm,2.49 km/h,rain,Sim
